"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1004","92398_at","Vps37b","330192","vacuolar protein sorting 37B",0.202396393405524,7.70016429313777,2.12200584540843,0.044289744277378,0.121225765468647,-5.59162912850274
"1005","92403_at","St6galnac5","26938","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5",0.14328422133973,5.33405524305167,1.41613256404025,0.169508990171827,0.319549247864783,-6.73599949907656
"1006","92409_at","Zfp260","26466","zinc finger protein 260",0.325907623784992,5.51939132672696,3.75510453235351,0.000968496434810249,0.00677636090722541,-1.96809270586064
"1007","92410_at","Rad23a","19358","RAD23 homolog A, nucleotide excision repair protein",-0.0174776954818707,6.79033620798099,-0.118805425972457,0.906412453486757,0.95328830294209,-7.72985693863072
"1008","92415_at","Tnfsf9","21950","tumor necrosis factor (ligand) superfamily, member 9",1.48556323258356,6.34782077326813,17.8727227210851,1.98961848570404e-15,2.54671166170117e-13,25.3401584275822
"1009","92422_at","Chga","12652","chromogranin A",0.122033413580413,8.2894474261867,1.80763012482656,0.0831399802345187,0.189635845901795,-6.14462873828623
"1010","92426_at","Tspan5","56224","tetraspanin 5",-0.198041566039374,6.57174073176911,-1.86022897950969,0.075077572546875,0.176990690301354,-6.05664281306462
"1011","92427_at","Tgfbr1","21812","transforming growth factor, beta receptor I",0.0228787560959356,5.62691866080171,0.213252457991153,0.832920463810765,0.902157754729828,-7.7135771296684
"1012","92435_at","Rlbp1","19771","retinaldehyde binding protein 1",0.0962279473956595,8.4703189981314,1.22328975424812,0.233025675298743,0.403713271855147,-6.98262979677469
"1013","92449_at","Gfra2","14586","glial cell line derived neurotrophic factor family receptor alpha 2",-0.338716083301049,3.84681268166399,-2.83786324434885,0.00906000559221651,0.0400695104851185,-4.12613004770271
"1014","92478_at","Stag1","20842","stromal antigen 1",0.147224414802928,5.90607109983399,1.42890408587693,0.165842513934047,0.3143495734499,-6.71857771780908
"1015","92481_at","Chek2","50883","checkpoint kinase 2",-0.0180877643341724,5.99605727257338,-0.280239536738924,0.781680826439206,0.868149535449275,-7.69643996362545
"1016","92484_at","Hivep2","15273","human immunodeficiency virus type I enhancer binding protein 2",-0.0376570274441486,4.98305769932396,-0.305897451758376,0.762304736585562,0.85636298751171,-7.68865142025048
"1017","92498_at","Unc13b","22249","unc-13 homolog B",-0.395216826596879,6.29055610207536,-4.55745538913896,0.000126334118482887,0.00116606377048495,0.0464108913320942
"1018","92502_at","Plagl1","22634","pleiomorphic adenoma gene-like 1",0.189472990423273,4.61280296081119,1.44036676766404,0.162606033205401,0.309785586616748,-6.70282902214516
"1019","92515_at","Isl1","16392","ISL1 transcription factor, LIM/homeodomain",0.111670604057838,6.51620043519632,1.09701028605524,0.283457833486683,0.457230723252054,-7.1268390137497
"1020","92526_f_at","Nacc2","67991","nucleus accumbens associated 2, BEN and BTB (POZ) domain containing",0.081682182765761,4.15754788230688,0.689736985051491,0.496936020557662,0.664209324774861,-7.49234140384128
"1021","92531_at","Sec62","69276","SEC62 homolog (S. cerevisiae)",0.0767098802014168,6.1639546047323,0.847217008768122,0.405194195426502,0.582577355747615,-7.36958334449001
"1022","92534_at","Gem","14579","GTP binding protein (gene overexpressed in skeletal muscle)",0.597774361984205,5.0142821443791,5.32581078336162,1.79147881744957e-05,0.000213263917704243,2.00296689021253
"1023","92539_at","S100a10","20194","S100 calcium binding protein A10 (calpactin)",0.035734682805975,7.67109618939007,0.402367012421253,0.690954074564558,0.813563438913028,-7.65332709050521
"1024","92542_at","Rsrp1","27981","arginine/serine rich protein 1",-0.189461926083542,9.40532550428776,-1.69220547581611,0.103474350267838,0.222930877408729,-6.33089071316044
"1025","92546_r_at","Ptgds","19215","prostaglandin D2 synthase (brain)",-0.299833751794469,7.38001100723809,-2.13131615180759,0.043440681760227,0.120110449187108,-5.57430077514252
"1026","92549_at","Pkig","18769","protein kinase inhibitor, gamma",-0.179650639634481,8.62632882201599,-1.643366968368,0.113267801684265,0.238366282848125,-6.40679410482313
"1027","92551_at","Lig1","16881","ligase I, DNA, ATP-dependent",0.539532927914761,7.82461786178355,8.71894093362365,6.32988209540357e-09,1.62630189838815e-07,10.0764461129507
"1028","92555_at","Tspan6","56496","tetraspanin 6",0.271396542105794,5.34441597116581,2.08480288161933,0.0478328884811951,0.129424743687338,-5.66034984341139
"1029","92558_at","Vcam1","22329","vascular cell adhesion molecule 1",-0.108011770246049,6.11397869241597,-0.851006517266332,0.403127060341724,0.58054565407253,-7.36633577507776
"1030","92564_at","Lrrfip1","16978","leucine rich repeat (in FLII) interacting protein 1",0.139821562064899,3.72890934370023,1.33130919598061,0.195521687292721,0.353956066180499,-6.84831884204067
"1031","92565_at","Sarnp","66118","SAP domain containing ribonucleoprotein",0.0123595529406257,6.26582764262181,0.116383158405338,0.908311520370966,0.954363046029562,-7.7301528576929
"1032","92569_f_at","Nop58","55989","NOP58 ribonucleoprotein",0.0650476130796305,5.63115845443234,0.587042059051771,0.562625160898672,0.715948742757608,-7.55934833724259
"1033","92571_at","Hspa4","15525","heat shock protein 4",0.12176328812707,5.64717792965475,0.952102688654854,0.350479743653672,0.527347416615939,-7.27469447556145
"1034","92574_at","Sdhd","66925","succinate dehydrogenase complex, subunit D, integral membrane protein",-0.223179651141376,8.84974862435906,-2.35557164835271,0.0269498041946163,0.0875265282499777,-5.14185813656936
"1035","92575_at","Aip","11632","aryl-hydrocarbon receptor-interacting protein",0.00149167955202856,7.79612072698777,0.0204855318359564,0.983824409605401,0.988805088059083,-7.73697263063482
"1036","92579_at","Ssb","20823","Sjogren syndrome antigen B",0.295648602820848,5.31096504241829,1.52929830741534,0.139187425897518,0.276950525893528,-6.5770829406916
"1037","92581_at","Acadm","11364","acyl-Coenzyme A dehydrogenase, medium chain",-0.0476708346608099,8.2528160136959,-0.513866974657458,0.612016101365292,0.751126360164058,-7.60069577343098
"1038","92584_at","Nkiras2","71966","NFKB inhibitor interacting Ras-like protein 2",0.0735517185257279,7.92630755578722,0.894784058314615,0.379736226136548,0.554567804075924,-7.32783228091458
"1039","92585_at","Map2k1","26395","mitogen-activated protein kinase kinase 1",-0.00589248451922941,6.89022384965349,-0.0769363782220749,0.93930816156289,0.9709902895776,-7.7341146865211
"1040","92598_at","Atp6v1b2","11966","ATPase, H+ transporting, lysosomal V1 subunit B2",0.0704066415833235,10.3471218861029,1.1232678527191,0.272369032307041,0.447146671420261,-7.0980132356445
"1041","92603_at","Atp6v0d1","11972","ATPase, H+ transporting, lysosomal V0 subunit D1",0.212376876354703,9.06938142287144,2.87253413885969,0.00835346375734861,0.0376338242981171,-4.04925244078053
"1042","92607_at","Mest","17294","mesoderm specific transcript",0.0994169001728178,5.72053755273081,0.759250934483434,0.455051721148258,0.627101041937054,-7.44110932722358
"1043","92610_at","Nelfe","27632","negative elongation factor complex member E, Rdbp",0.132064126238939,7.03090818558158,1.50695877049648,0.144794518418597,0.285392094274337,-6.60925825847258
"1044","92611_at","Caprin1","53872","cell cycle associated protein 1",0.218117373569951,7.89092769682148,1.70106747914333,0.101776154526211,0.219925434209569,-6.31692956430725
"1045","92614_at","Id3","15903","inhibitor of DNA binding 3",-0.181532830498136,7.31507847542918,-1.98930444811767,0.0581114595788533,0.148068543376563,-5.83284134695624
"1046","92625_at","Nme2","18103","NME/NM23 nucleoside diphosphate kinase 2",0.400212465923066,8.11064898643925,3.55204344931422,0.00160885126505897,0.0102065899497618,-2.46413072196523
"1047","92629_f_at","Hdgf","15191","heparin binding growth factor",0.182092054462263,9.57819086420446,2.32799759955934,0.0286110527672938,0.0911532222864294,-5.1965326036293
"1048","92633_at","Ctsz","64138","cathepsin Z",0.161853621993019,4.45680783406446,0.937388522283118,0.357841485031082,0.533696416331483,-7.28862824552636
"1049","92635_at","Tuba4a","22145","tubulin, alpha 4A",-0.0508517433685398,6.78886145853876,-0.671868901417318,0.508045618434854,0.672040891011697,-7.50474758908025
"1050","92637_at","Pfkl","18641","phosphofructokinase, liver, B-type",-0.22505901877931,9.34985474083107,-2.44587229120133,0.0221099251577474,0.0767323718393274,-4.96002936763526
"1051","92639_at","Aurka","20878","aurora kinase A",0.16853153784457,4.86618213152101,1.55764385401646,0.132329972598702,0.266348059427244,-6.53569749435237
"1052","92642_at","Car2","12349","carbonic anhydrase 2",-0.0602328809208341,9.92762681141305,-0.838072491266551,0.410210101438051,0.587248145216578,-7.37736383930047
"1053","92644_s_at","Myb","17863","myeloblastosis oncogene",0.175889499726884,7.17803388910221,0.921985103498375,0.365658141103792,0.53980469134454,-7.30299843993074
"1054","92646_at","Mrpl23","19935","mitochondrial ribosomal protein L23",0.0752869595692465,8.17535740536926,0.759305356312086,0.455019777919906,0.627101041937054,-7.44106737832378
"1055","92647_at","Rbbp4","19646","retinoblastoma binding protein 4, chromatin remodeling factor",0.182772568525293,8.06016382438795,1.5840378573992,0.126197085394044,0.256763401832642,-6.49660386031955
"1056","92656_at","Zbtb12","193736","zinc finger and BTB domain containing 12",0.15288743097677,7.56422673330712,1.54222577042739,0.136024683766306,0.272176037820851,-6.55828572850499
"1057","92660_f_at","Ube2e1","22194","ubiquitin-conjugating enzyme E2E 1",0.33611412575357,5.61471071881216,2.2417398923189,0.0344303481334233,0.102912688926276,-5.36490204848258
"1058","92673_at","Sh3gl2","20404","SH3-domain GRB2-like 2",-0.272412085816981,5.74154231050038,-1.76281192224771,0.090587515165897,0.202178564277043,-6.21808031779533
"1059","92691_at","Ppp2r2b","72930","protein phosphatase 2, regulatory subunit B, beta",-1.69080452841015,9.39399315241054,-16.4727082298969,1.23506742581171e-14,1.16848118198534e-12,23.4903603244344
"1060","92724_at","Hnrnpa1","15382","heterogeneous nuclear ribonucleoprotein A1",0.178367110275045,5.96018222592378,1.22675844576126,0.231742242190589,0.40220669374221,-6.97847178121099
"1061","92727_at","Apba2","11784","amyloid beta (A4) precursor protein-binding, family A, member 2",0.0813168079509241,7.23088543847507,0.911417316858172,0.371085957983772,0.544860353962677,-7.31272901664501
"1062","92744_at","Apc2","23805","adenomatosis polyposis coli 2",-0.00649005226662069,7.53902959450902,-0.0519428950152839,0.959001558718419,0.978451402153882,-7.73578853433972
"1063","92749_at","Gabrb1","14400","gamma-aminobutyric acid (GABA) A receptor, subunit beta 1",-0.198514223348965,5.2325496776635,-1.94348075758132,0.0637032181066734,0.158759917822819,-5.91355078166284
"1064","92757_at","Sez6","20370","seizure related gene 6",0.445662523915646,7.97889071747447,5.32050589656018,1.81563405669881e-05,0.000213557822020357,1.98949184815745
"1065","92770_at","S100a6","20200","S100 calcium binding protein A6 (calcyclin)",0.141341594664366,5.76251212972861,1.20329957762515,0.240526700449381,0.413063100402198,-7.00638959585073
"1066","92771_at","Zfp207","22680","zinc finger protein 207",0.339144545275553,7.09009902276926,2.38519553044773,0.0252640045222909,0.0836749982351674,-5.08267172970802
"1067","92782_at","Tmpo","21917","thymopoietin",0.126792622302726,7.94233661521334,1.36418875603907,0.185090428014294,0.340896043608799,-6.80548551726734
"1068","92787_at","Ankrd10","102334","ankyrin repeat domain 10",0.0518896610044983,8.71316097062664,0.701019069322954,0.489992770394021,0.658731916517175,-7.48434682719601
"1069","92790_at","Kpna2","16647","karyopherin (importin) alpha 2",-0.456780362037779,6.724804463651,-3.73815312505646,0.0010106013251954,0.00700340281409299,-2.00979423846507
"1070","92794_f_at","Nme1","18102","NME/NM23 nucleoside diphosphate kinase 1",0.538976517714245,6.37713248946922,5.22424939907061,2.31581450271022e-05,0.000263833107743321,1.74480582219902
"1071","92795_at","Map4","17758","microtubule-associated protein 4",-0.0768303226707285,7.50334658881722,-0.583718781965682,0.564823344487988,0.71650546922237,-7.56134216009772
"1072","92796_at","Alpl","11647","alkaline phosphatase, liver/bone/kidney",-1.67631578928113,7.21723806992229,-16.9454334627576,6.57254125113629e-15,6.70977864670771e-13,24.1301202644633
"1073","92797_at","Cul3","26554","cullin 3",-0.449989144329111,7.9628818302252,-4.14083446013918,0.000365236355368883,0.00301043298970715,-1.00771266537781
"1074","92807_at","Txn1","22166","thioredoxin 1",0.0866519188229589,9.26274199082241,1.10477234001079,0.280146489483506,0.453233279640229,-7.11838187312303
"1075","92816_r_at","Eif4a1","13681","eukaryotic translation initiation factor 4A1",0.167886014207506,6.90634288999095,1.94298179520573,0.0637666214049374,0.158759917822819,-5.91442209068721
"1076","92820_at","Usp2","53376","ubiquitin specific peptidase 2",0.105392118462367,7.91515353919229,0.922294149758913,0.365500205579725,0.53980469134454,-7.30271230343656
"1077","92838_at","Fscn1","14086","fascin actin-bundling protein 1",0.04624791528048,9.73742333159119,0.512324984167084,0.613078562122916,0.75158250770674,-7.6015093068034
"1078","92840_at","Nup54","269113","nucleoporin 54",0.0652387994335388,7.92981324870891,0.672953445302643,0.507367367182225,0.671551940990584,-7.50400350309721
"1079","92841_f_at","Chgb","12653","chromogranin B",0.513132707686689,9.41300386784163,5.48213477431511,1.2083207440805e-05,0.000151109536730987,2.39948731974579
"1080","92843_r_at","Eif4g1","208643","eukaryotic translation initiation factor 4, gamma 1",-0.179311967200141,8.88092385718399,-1.13713149870531,0.266643133405542,0.440893205387887,-7.08254595917908
"1081","92845_at","Oxct1","67041","3-oxoacid CoA transferase 1",-0.48462471588979,7.64996780296202,-5.77698937900996,5.77862055153173e-06,7.90835114473776e-05,3.14369417973956
"1082","92848_at","Oat","18242","ornithine aminotransferase",-0.141354131637269,7.07395142856168,-1.6051603172977,0.121460232338931,0.249572677591609,-6.46493463784371
"1083","92851_at","Cp","12870","ceruloplasmin",0.282771574134372,7.19969859273088,2.53066418942621,0.0183091015136497,0.0680800869090265,-4.78556801363951
"1084","92852_at","Fn1","14268","fibronectin 1",0.0550593436366107,7.03861188473193,0.488629893069357,0.629512586125311,0.766118225620066,-7.61370941144195
"1085","92854_at","Rab11a","53869","RAB11A, member RAS oncogene family",0.155311105027013,7.7275391937592,1.46961381857772,0.154577406411613,0.299519533705851,-6.66216778824781
"1086","92863_at","Wbp2","22378","WW domain binding protein 2",-0.139966992572399,9.4768443539546,-1.75019323049597,0.0927846808364042,0.206019862755118,-6.23850459398265
"1087","92867_at","Phc2","54383","polyhomeotic 2",-0.242450586109491,8.19223174219428,-3.10885078333866,0.00476321981537464,0.0242167437342411,-3.51370180429446
"1088","92872_at","Necap1","67602","NECAP endocytosis associated 1",-0.0144762555361755,8.71160579134445,-0.126075000286956,0.90071654019143,0.950815117564732,-7.72893229052917
"1089","92879_at","Ppm1g","14208","protein phosphatase 1G (formerly 2C), magnesium-dependent, gamma isoform",0.10860323374475,7.65998739930358,1.27889591229876,0.213089572794005,0.37851666155082,-6.91472783252173
"1090","92880_at","Mfge8","17304","milk fat globule-EGF factor 8 protein",0.177713388914531,10.653795633544,2.50964576483576,0.0191901422828317,0.07029924176337,-4.82913996918264
"1091","92887_at","Ddah2","51793","dimethylarginine dimethylaminohydrolase 2",-0.0546055552352112,9.42698070980355,-0.658630105385637,0.516365503224445,0.678509260275599,-7.51373724093557
"1092","92892_at","Nrsn1","22360","neurensin 1",0.0321772756882588,5.63968265312962,0.255639509203837,0.800394486883435,0.880074010995196,-7.70327107834063
"1093","92902_at","Mybl1","17864","myeloblastosis oncogene-like 1",-0.0376328172678511,3.88719946603703,-0.37274142460528,0.712593068801767,0.826988009446745,-7.66518780796888
"1094","92903_at","Tfap2b","21419","transcription factor AP-2 beta",0.297350799457142,7.97207788819353,2.2928046292336,0.0308673183591874,0.0958163833803021,-5.26572036754359
"1095","92904_at","Prdm1","12142","PR domain containing 1, with ZNF domain",0.513347220946527,7.01896743600601,4.65503992349028,9.84904866703099e-05,0.000939979381555238,0.294694687159844
"1096","92906_at","Epha7","13841","Eph receptor A7",0.0730255254462984,4.37406763207283,0.763107559307209,0.452791376939216,0.626420051488929,-7.4381295078581
"1097","92923_g_at","Tfap2a","21418","transcription factor AP-2, alpha",0.0448897126847632,6.56176461953385,0.518122061614306,0.609088767839239,0.750815737397576,-7.59843844187383
"1098","92931_at","Dll1","13388","delta like canonical Notch ligand 1",0.205776611974741,7.81095357922019,2.61801582867843,0.0150358387719839,0.0594206366937383,-4.60226241343925
"1099","92934_at","Zfp90","22751","zinc finger protein 90",0.0572493026769383,6.55074705327312,0.484334213761493,0.632513248587288,0.767623440561037,-7.61586054893469
"1100","92936_at","Cntn1","12805","contactin 1",0.247791671842993,7.57701337063572,1.73850181619402,0.0948608081164392,0.208712961032732,-6.25732653183702
"1101","92938_at","Gabra1","14394","gamma-aminobutyric acid (GABA) A receptor, subunit alpha 1",0.0748759158965422,4.59421730118394,0.610621920742533,0.547155463585355,0.703635035124471,-7.54488585838385
"1102","92947_s_at","Gria2","14800","glutamate receptor, ionotropic, AMPA2 (alpha 2)",0.0692190918467759,8.38675626605785,0.877347351478236,0.38894470166406,0.563853211739504,-7.34338546249724
"1103","92949_at","Pacsin1","23969","protein kinase C and casein kinase substrate in neurons 1",0.0220562280694452,8.22820274227238,0.208563696083067,0.836538328544806,0.904452600970762,-7.71460316936541
"1104","92950_at","Slc29a2","13340","solute carrier family 29 (nucleoside transporters), member 2",-0.382723770437881,5.58436518244115,-3.71130652431864,0.00108099112758437,0.00744378700513794,-2.07573584636699
"1105","92952_f_at","Napb","17957","N-ethylmaleimide sensitive fusion protein attachment protein beta",-0.194664338833357,6.90070286862986,-1.74643351403689,0.0934480522559872,0.207281306533158,-6.24456801031987
"1106","92981_at","Scg2","20254","secretogranin II",-0.0404082384880553,7.45396127238353,-0.356813683147996,0.724330860212591,0.833497594829507,-7.67119406051673
"1107","92987_at","Slc4a3","20536","solute carrier family 4 (anion exchanger), member 3",-0.122554860678997,8.48913382523924,-1.00089891348499,0.326801806593606,0.505416297901696,-7.22705039106867
"1108","92989_f_at","Cadps","27062","Ca2+-dependent secretion activator",0.0968529168311321,8.53039915360124,0.945380779315599,0.353830075141412,0.530257743462612,-7.28108487453925
"1109","92992_i_at","Sp4","20688","trans-acting transcription factor 4",-0.0294119163270397,3.55836259625567,-0.206366639333731,0.838234855932951,0.905210444918164,-7.71507613025089
"1110","92995_at","Vsnl1","26950","visinin-like 1",-0.0870051966894643,7.96802764408422,-1.32032231161996,0.19910774306077,0.359550580000196,-6.86243096010007
"1111","93005_at","Syt1","20979","synaptotagmin I",0.00178668768590207,8.2154360146157,0.00818265835580515,0.993538491766613,0.994910150982121,-7.73715594065049
"1112","93011_at","Gabarapl1","57436","gamma-aminobutyric acid (GABA) A receptor-associated protein-like 1",0.1084879392515,9.23708803699489,1.62240005274686,0.117704488489675,0.243696448100412,-6.4388361993515
"1113","93013_at","Id2","15902","inhibitor of DNA binding 2",0.180996141111462,6.84400494959641,2.00027740692025,0.0568385116394009,0.145849765716198,-5.81331382890071
"1114","93019_at","H2afx","15270","H2A histone family, member X",-0.128613739965427,8.70351336720519,-0.931177738683218,0.360979683082622,0.537272086448554,-7.29444908387859
"1115","93021_at","Bex4","406217","brain expressed X-linked 4",0.333061645408423,7.98394110644064,3.84459710809537,0.000773236822789246,0.00558991138335349,-1.74714462311726
"1116","93025_at","Ndfip1","65113","Nedd4 family interacting protein 1",0.0356101810497389,9.17461133080963,0.392487052639828,0.698141874368344,0.816750923992213,-7.65738207113399
"1117","93033_at","Ube2e3","22193","ubiquitin-conjugating enzyme E2E 3",0.0025588951185247,5.08693390359537,0.0369502712200847,0.970828466894778,0.981398751318951,-7.73648115134777
"1118","93038_f_at","Anxa1","16952","annexin A1",-0.0980465699312179,4.60672865827736,-0.861249279204025,0.397573439671868,0.574067554562697,-7.35748957549634
"1119","93040_at","Fxyd1","56188","FXYD domain-containing ion transport regulator 1",0.0182642631900052,8.42837956857264,0.236867347192961,0.814757861593728,0.88957004858402,-7.70806418741556
"1120","93041_at","Mcm4","17217","minichromosome maintenance complex component 4",0.147596891884882,6.43188471825329,1.16805664408302,0.25418895753638,0.425800747959326,-7.04743100286283
"1121","93043_at","Nptn","20320","neuroplastin",0.0679562371815514,7.72777184547727,0.624006165021892,0.538475209011374,0.698284895595202,-7.53643113910814
"1122","93045_at","Abcd3","19299","ATP-binding cassette, sub-family D (ALD), member 3",-0.259619311896301,8.53432406122979,-2.36408575483941,0.0264550163164687,0.0865655872250163,-5.12489469639209
"1123","93046_at","Nup50","18141","nucleoporin 50",0.0706597695715967,7.4512317245523,0.678295230850099,0.504034114462655,0.670995267200497,-7.50032173804588
"1124","93051_at","Ephx2","13850","epoxide hydrolase 2, cytoplasmic",0.123925620724114,5.71084101472991,1.07067108651651,0.294904008190743,0.470697613254569,-7.15513388065269
"1125","93057_at","Btf3","218490","basic transcription factor 3",0.189582314375555,8.72476932927753,1.73572632167641,0.0953594431429799,0.20941859551378,-6.26178039357086
"1126","93058_at","Eif1a","13664","eukaryotic translation initiation factor 1A",0.397734746097173,6.9927109354609,2.42960806852039,0.0229176593135196,0.0786286776277964,-4.99308708285039
"1127","93063_at","App","11820","amyloid beta (A4) precursor protein",0.154515783329281,10.4208771975936,1.27351310202304,0.21496038208893,0.380287635305294,-6.92141647993586
"1128","93068_r_at","H3c14","15077","H3 clustered histone 14",0.19000873052682,8.19805890204955,2.30602968737522,0.0300010491457468,0.0939313423613596,-5.23979932121127
"1129","93069_at","Ube2d2a","56550","ubiquitin-conjugating enzyme E2D 2A",0.297523379680876,7.95036537866278,2.94808305198433,0.00699098554607246,0.0327853115264088,-3.88017191565669
"1130","93070_at","Ipo5","70572","importin 5",0.194364638976326,7.29329067853087,2.02202900884395,0.0543878460683882,0.141564537134944,-5.77437812657423
"1131","93071_at","Trim28","21849","tripartite motif-containing 28",0.343502130550425,10.7821917267922,4.41785563777414,0.000180379799601979,0.00159555465013783,-0.308075870034219
"1132","93078_at","Ly6a","110454","lymphocyte antigen 6 complex, locus A",-0.0210856337354608,7.51508978247281,-0.241751339034423,0.811014312588192,0.887709831082448,-7.70685214615652
"1133","93081_at","Rbbp7","245688","retinoblastoma binding protein 7, chromatin remodeling factor",0.273725120470798,8.25463537852076,2.5605063698191,0.0171226716812023,0.0654814298388333,-4.72334347824429
"1134","93083_at","Anxa5","11747","annexin A5",0.0507914088028558,7.1581661122796,0.833383761333408,0.41279709206831,0.589400572401997,-7.38132229399652
"1135","93084_at","Slc25a4","11739","solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4",0.103658363183403,10.570858311445,1.40827784277246,0.171795843978096,0.323100913134258,-6.74664846514001
"1136","93094_at","Cdr2","12585","cerebellar degeneration-related 2",-1.74485192225575,5.83676654388731,-14.2010142380539,3.21571445887886e-13,2.257224084684e-11,20.1756239704297
"1137","93099_f_at","Plk1","18817","polo like kinase 1",-0.0460022226531205,5.33765462032279,-0.327463430688278,0.746139798287886,0.846754588347701,-7.68158175949685
"1138","93101_s_at","Nedd4","17999","neural precursor cell expressed, developmentally down-regulated 4",0.0588189157445598,8.75696454605783,0.547053312546956,0.589363171152935,0.738315636401144,-7.58260823670564
"1139","93104_at","Btg1","12226","BTG anti-proliferation factor 1",0.0728325867750561,7.74546636061904,0.627349884164433,0.53631817902961,0.696465258654617,-7.5342912257112
"1140","93111_at","Kpnb1","16211","karyopherin (importin) beta 1",0.0435664886029201,8.72679262495347,0.501542670771905,0.620531850283194,0.759009165945043,-7.60713103513936
"1141","93112_at","Mcm2","17216","minichromosome maintenance complex component 2",0.0120450094010778,7.25868254931956,0.147545096507865,0.883926992862305,0.939172429916199,-7.72588140095193
"1142","93117_at","Hnrnpa2b1","53379","heterogeneous nuclear ribonucleoprotein A2/B1",0.335233773734911,9.72100528728673,3.30346502891984,0.00297052338098683,0.0168769161280087,-3.0592223587288
"1143","93120_f_at","H2-K1","14972","histocompatibility 2, K1, K region",0.170598806669402,6.68981544370949,2.33909085618558,0.0279317581418787,0.0900437121729304,-5.17458534363237
"1144","93130_at","Rrp1b","72462","ribosomal RNA processing 1 homolog B (S. cerevisiae)",-0.791149163520037,7.1076818045587,-10.5707837641877,1.53634414139542e-10,5.76393939944214e-09,13.8765746668961
"1145","93132_at","Grik1","14805","glutamate receptor, ionotropic, kainate 1",0.0755208209781215,3.47103156964904,0.883839019715459,0.385499630656108,0.56050030832541,-7.33762854025852
"1146","93134_at","Nptx1","18164","neuronal pentraxin 1",0.225921387462023,6.33361551093117,2.53642387962827,0.0180743193091542,0.0677779351635964,-4.77359114024938
"1147","93138_at","Zswim7","69747","zinc finger SWIM-type containing 7",-0.071745087835696,6.03301582019876,-0.769856164057338,0.448852319370619,0.623294605584216,-7.43288060167823
"1148","93147_f_at","Celf4","108013","CUGBP, Elav-like family member 4",0.297676602431808,7.69099502749993,3.10105990987421,0.00485330068907785,0.0245599588358917,-3.53165836535535
"1149","93148_at","Ttc17","74569","tetratricopeptide repeat domain 17",-0.122866821164204,7.30529870250875,-1.62771148583555,0.116567070437708,0.242727220356415,-6.43075032983162
"1150","93151_at","Cpne6","12891","copine VI",-0.281401663553853,7.6701583272306,-3.15579106553843,0.00425356835650282,0.0222837918187185,-3.40511049083836
"1151","93158_at","Zfr2","103406","zinc finger RNA binding protein 2",0.0515998924228276,7.57507622763685,0.63595960004071,0.530785409962655,0.691156659832026,-7.52873025551062
"1152","93159_at","Syt2","20980","synaptotagmin II",-0.135921386725144,5.9242670367564,-1.04266093380016,0.307433431041787,0.483518462606434,-7.18453699250695
"1153","93163_at","Gabrg2","14406","gamma-aminobutyric acid (GABA) A receptor, subunit gamma 2",0.342405644632951,7.76366075630697,3.61136187601019,0.00138790745954703,0.00899628448337679,-2.32005531229922
"1154","93164_at","Rnf2","19821","ring finger protein 2",-0.00688479942277009,6.66862803589281,-0.0463529453441822,0.963410208709016,0.978451402153882,-7.73607408496383
"1155","93173_at","Slc39a3","106947","solute carrier family 39 (zinc transporter), member 3",-0.0483800422109981,7.54738614846085,-0.62717344954485,0.536431881206406,0.696465258654617,-7.53440441697784
"1156","93177_at","Zranb1","360216","zinc finger, RAN-binding domain containing 1",0.286832151482608,6.39493670712355,2.58251018263362,0.0162941915886127,0.0630892542648063,-4.67719590754056
"1157","93179_at","Tmem62","96957","transmembrane protein 62",-0.0881773830238686,5.81628008346726,-1.29166427086474,0.208701896129753,0.373159676235285,-6.89876356629181
"1158","93184_at","Tbl2","27368","transducin (beta)-like 2",0.0360846017428109,6.07139553499642,0.562674271148988,0.57884436333956,0.729191093595811,-7.57371226050848
"1159","93185_at","AU021092","239691","expressed sequence AU021092",-0.0108115453986688,5.34901590368291,-0.147861908020443,0.88367964159006,0.939172429916199,-7.72583280360989
"1160","93188_at","Dkk3","50781","dickkopf WNT signaling pathway inhibitor 3",0.0675946825747626,9.90352020626,0.620163792316124,0.540959620937854,0.700088138349141,-7.53887650699663
"1161","93191_at","Vamp4","53330","vesicle-associated membrane protein 4",0.727417252545462,6.99083825747139,8.21813678393114,1.86707097728086e-08,4.66982350179672e-07,8.97219431204555
"1162","93195_at","Mfhas1","52065","malignant fibrous histiocytoma amplified sequence 1",-0.234041611892884,7.42971107912386,-2.1548835627482,0.041356382384733,0.116483902739832,-5.53020636432907
"1163","93202_at","Nt5e","23959","5' nucleotidase, ecto",-1.07540208377434,6.5329045820757,-6.71139172614769,5.90447278533907e-07,1.01969307784903e-05,5.45470697794247
"1164","93211_at","Dnajc5","13002","DnaJ heat shock protein family (Hsp40) member C5",0.0589745109658821,7.99285862241887,0.416158095554706,0.68097033745647,0.807034905047126,-7.64750062373397
"1165","93214_at","Camk2d","108058","calcium/calmodulin-dependent protein kinase II, delta",-0.28113087634804,6.15933019132689,-2.15594941939678,0.0412642806438467,0.116460537848262,-5.52820438417076
